suggestionId,author,title,category,votes,timestamp,segment
106229,bigfishdaddy,Starbuck Keychain /logos,Merchandise+%26+Music,-280,10/26/2011 9:29 PM,bottom
17361,Sincere1,Refill policy,Other+Experience+Ideas,-280,2/8/2012 1:32 PM,bottom
23905,JustSaying,Hiring Younger.,Other+Involvement+Ideas,-280,11/3/2010 4:47 PM,bottom
31364,quadventelatte,Starbucks Curbside,"Ordering,+Payment+%26+Pick-Up",-280,5/19/2010 10:30 AM,bottom
17109,CBBRUN,The resons for almond milk,Other+Experience+Ideas,-280,8/22/2011 10:54 AM,bottom
15973,lmccray10,Reduced drink prices during exams week,Other+Experience+Ideas,-280,9/22/2010 8:59 PM,bottom
31518,stealtherp,number your items on drivethru menuboard,"Ordering,+Payment+%26+Pick-Up",-280,11/3/2010 10:42 AM,bottom
15598,kaylenmoore,New summer slogan for frappicinos,Other+Experience+Ideas,-280,6/10/2010 6:40 PM,bottom
55888,Lowgain,Kissing Booth,Atmosphere+%26+Locations,-280,9/29/2009 2:32 PM,bottom
22896,morechoc,"No ""Minus"" Voting!",Other+Involvement+Ideas,-280,1/7/2009 8:40 AM,bottom
112393,karolyngarzon,TO HAVE FRAPUCHINO FOR KIDS.,Frappuccino+Beverages,-280,2/1/2011 6:44 PM,bottom
31829,jeffNewman,GET AMERICA MOVING!-1st 20 IN EACH DAY GET FREE  COFFEE,Building+Community,-280,9/17/2010 2:35 AM,bottom
111649,flakita1011,caramel mocha frappuccino,Frappuccino+Beverages,-280,4/27/2010 6:56 PM,bottom
6643,Jdubbz,Royalty for our ideas.,Social+Responsibility,-280,9/22/2010 1:43 PM,bottom
32101,cupajoe4evamoe,Good-Idea-People wil be Attacked!...It's O.K. Be Strong!,Building+Community,-280,11/15/2010 5:19 PM,bottom
16538,ducktales,Numbered Starbucks Menu,Other+Experience+Ideas,-280,10/28/2010 12:01 AM,bottom
97384,munchkingrl05,New Coco Cappachino,Coffee+%26+Espresso+Drinks,-280,3/20/2011 10:56 PM,bottom
105203,patrickqin,Tylenol by the Register,Merchandise+%26+Music,-280,1/23/2011 8:32 AM,bottom
78847,palmolive1337,Make a $1.25 Extra added 'Cold - Spoon',New+Technology,-280,4/23/2011 8:06 AM,bottom
17005,harsini,"""Expresso"" Lanes for those who only want espressos and Americanos",Other+Experience+Ideas,-280,10/21/2011 7:09 AM,bottom
73109,latelover,Flavoured Lip Gloss Please,Other+Product+Ideas,-280,1/22/2011 3:35 PM,bottom
72988,alandcc1216,coffee name,Other+Product+Ideas,-280,7/21/2010 7:42 PM,bottom
32137,meanbeans,Merge with more Fast Food Breakfast Stores,Building+Community,-280,3/16/2011 1:52 PM,bottom
96808,comfycouch,free coffee for teachers mondays!,Coffee+%26+Espresso+Drinks,-280,3/20/2011 11:44 PM,bottom
103893,Lyudmyla,"Present a  book ""Hi Mom, I am here in your belly""",Merchandise+%26+Music,-270,7/26/2010 2:26 PM,bottom
43531,sanisansani,do not send reward cards for something that the rewardee never buy!,Starbucks+Card,-270,2/6/2011 9:11 AM,bottom
24335,Expresso101,Whats in a name?,Other+Involvement+Ideas,-270,5/17/2011 10:05 PM,bottom
61864,cupajoe4evamoe,Optional MINT-SLEEVES...called Now Wait a MINT!!!...|o|....,Food,-270,11/27/2010 2:14 PM,bottom
78562,cupajoe4evamoe,Coffee MSI Trivial Puruit Game!,New+Technology,-270,11/3/2010 5:32 PM,bottom
24316,jdogg8265,Marketing Concept!!! Where's JDOGG?,Other+Involvement+Ideas,-270,6/4/2011 4:28 PM,bottom
94399,dsheley,Have you ever thought of calling your Coffee-JOY JUICE?,Coffee+%26+Espresso+Drinks,-270,3/31/2010 2:19 PM,bottom
39044,tyler54,Delivery,"Ordering,+Payment+%26+Pick-Up",-270,4/6/2014 2:17 PM,bottom
16506,rodri,Surprise element.,Other+Experience+Ideas,-270,11/8/2010 1:33 PM,bottom
94500,ProspectCust,"Drop the TALL, VENTI, etc.",Coffee+%26+Espresso+Drinks,-270,4/6/2010 8:12 AM,bottom
106230,bigfishdaddy,Christmas stockings,Merchandise+%26+Music,-270,10/26/2011 9:31 PM,bottom
105767,gwallace1620,I want a coffee scented t-shirt,Merchandise+%26+Music,-270,3/11/2011 8:19 AM,bottom
62423,sheri13,To offer starbucks a chocolate that is sweet success!,Food,-270,11/4/2010 12:24 PM,bottom
79919,cupajoe4evamoe,>>>An APP for Calling In EXTRA STAFF--*BACK-UP!...during a SLAMMED or BUSY SHIFT!!!<<<,New+Technology,-270,4/23/2012 8:45 PM,bottom
91204,diatomatic,Kombucha!,Tea+%26+Other+Drinks,-270,8/9/2012 10:16 AM,bottom
31949,speyman,Stop Being a Woos,Building+Community,-270,7/25/2010 2:35 PM,bottom
87054,dfatula717,It's a new drink called a foxy.,Tea+%26+Other+Drinks,-270,10/5/2010 1:38 PM,bottom
79165,yarby,"Charging Stations for Phones, Tablets, and computers",New+Technology,-270,6/14/2011 1:14 PM,bottom
73295,DinaWilson,"Please make my new magazine available to your customers ... FREE for them, FREE for you!",Other+Product+Ideas,-270,11/27/2010 1:00 PM,bottom
17490,DonalWardMcC,Instead of wood stiring sticks?? PASTA!,Other+Experience+Ideas,-270,12/22/2011 5:30 PM,bottom
111704,JohnnyandSara,Eggnog Frappachino,Frappuccino+Beverages,-270,12/2/2009 12:50 PM,bottom
16836,jschnak,dairy-meter,Other+Experience+Ideas,-270,3/27/2011 5:10 PM,bottom
23707,cupajoe4evamoe,put names by votes! @ MSI,Other+Involvement+Ideas,-270,11/4/2010 7:01 PM,bottom
16528,shutupandfish,slogan,Other+Experience+Ideas,-270,10/25/2010 9:48 PM,bottom
105738,TRIPLESEVEN777,MORE MUSIC PLEASE.,Merchandise+%26+Music,-270,3/12/2011 12:29 PM,bottom
79078,dapone,use RFID to track each beverage sold,New+Technology,-270,10/6/2011 5:16 PM,bottom
105721,meanbeans,Starbucks Fair Trade Coffee Bean Jewelry,Merchandise+%26+Music,-270,3/16/2011 1:28 PM,bottom
105711,perkybrain,Cofee Flavored Room Spray Gift Packs,Merchandise+%26+Music,-270,2/25/2011 9:53 AM,bottom
94555,dconte05,Dark Colored Lids Please,Coffee+%26+Espresso+Drinks,-270,4/9/2010 12:09 PM,bottom
16428,cupajoe4evamoe,Tom Hanks-Direct a new Mermaid Movie and Guest-Star in it...but this time the Mermaid from the Logo comes to life!!!,Other+Experience+Ideas,-270,11/27/2010 1:22 PM,bottom
32336,cupajoe4evamoe,Free Small Coffee Drink of Choice on CHRISTMAS DAY..in coat or cans exchange...only open from NOON to 3:00 in SELECT LOCATIONS!;),Building+Community,-270,11/23/2010 4:58 PM,bottom
16805,Justellen,Great coffee for Great Grades,Other+Experience+Ideas,-270,3/29/2011 8:12 AM,bottom
78584,cupajoe4evamoe,"BIG BLANK WHITE BOARD 8'x8'...in Selected Starbucks FOR ART, COMMENTS, ETC!",New+Technology,-270,10/30/2010 1:57 PM,bottom
105690,meanbeans,Starbucks Dog and Cat Accesories,Merchandise+%26+Music,-270,3/21/2011 1:40 PM,bottom
94286,michigander,TO HOT TO HANDLE,Coffee+%26+Espresso+Drinks,-270,5/5/2010 10:37 AM,bottom
16846,{67DD6DEF-BC8E-4E54-8E60-A88ECFA0EAF6},make idea suggestions login free,Other+Experience+Ideas,-270,3/17/2011 9:14 AM,bottom
16356,yellowtab,cows in a cage -close by and attached,Other+Experience+Ideas,-270,1/5/2011 12:18 AM,bottom
72506,standfor,"yea, right ;)",Other+Product+Ideas,-270,4/22/2010 12:50 AM,bottom
105695,AlexRobertson,Ya'll should sell headphones!,Merchandise+%26+Music,-270,3/22/2011 6:31 PM,bottom
111660,LaraH,Any latte ICE BLENDED w/protein (optional)!,Frappuccino+Beverages,-270,4/30/2010 12:26 PM,bottom
78530,cupajoe4evamoe,"COMBINATION STIRR STICK STRAW---""STIRRAWW""! =)",New+Technology,-270,11/20/2010 1:49 PM,bottom
7664,leoqueen,offer 99% buttons to patrons,Social+Responsibility,-270,10/29/2011 10:11 AM,bottom
43964,SareBelly,Give someone a Star.,Starbucks+Card,-270,10/30/2010 10:18 PM,bottom
16857,footballdave,Big EGOS Coffee,Other+Experience+Ideas,-270,3/22/2011 3:56 AM,bottom
43452,vishchauhan,Get your drink free or some kinda reward,Starbucks+Card,-270,10/24/2010 3:54 PM,bottom
78568,cupajoe4evamoe,CORRAGATED CUPS---NO NEED 4 SLEEVE...SEE YA MR> SLEEVEY!,New+Technology,-270,11/4/2010 4:23 PM,bottom
16532,mp3bob,drink identification,Other+Experience+Ideas,-270,10/26/2010 3:11 PM,bottom
105714,perkybrain,More Mug Shot Ideas for Coffee Mugs,Merchandise+%26+Music,-270,2/25/2011 10:11 AM,bottom
87544,Babababridget,Sour Patch Kids Inspired Slushee,Tea+%26+Other+Drinks,-270,1/14/2011 9:18 AM,bottom
72870,scircuit,$tar Buck$,Other+Product+Ideas,-270,9/16/2010 1:24 PM,bottom
60945,meanbeans,Starbucks Coffee Flavored Icees,Food,-270,3/16/2011 1:49 PM,bottom
7734,star777,REDUCE THE WORK WEEK TO 4 DAYS,Social+Responsibility,-270,10/3/2011 6:29 AM,bottom
31980,jolt,CHange your LoGO Starbuk!,Building+Community,-270,7/20/2010 7:36 AM,bottom
78740,cupajoe4evamoe,SUPER STARBUCKS CARD---365DAYS---PAID IN ADVANCE OF FAVORITE DRINK---1/3PRICE!!!,New+Technology,-270,6/4/2011 3:34 PM,bottom
35846,innovative,An innovative way to improve the Starbucks purchasing experience.,"Ordering,+Payment+%26+Pick-Up",-270,3/15/2012 3:06 PM,bottom
31702,BobHopper,PIN for complex drinks - frequent customers.,"Ordering,+Payment+%26+Pick-Up",-270,11/23/2010 6:47 AM,bottom
32356,cupajoe4evamoe,The Anti-STARVE-BUS!,Building+Community,-270,11/3/2010 5:00 PM,bottom
105511,rockabetty,My idea is to showcase a Starbucks Doll in a,Merchandise+%26+Music,-270,2/26/2011 9:19 AM,bottom
112345,NannaNay,Smaller openings for the Frappuccino coffee drinks,Frappuccino+Beverages,-270,2/23/2011 5:08 AM,bottom
112465,toney01234,Liquid captain crunch,Frappuccino+Beverages,-270,11/28/2010 3:16 PM,bottom
112468,KevinC,Movie Frappuccionos!,Frappuccino+Beverages,-270,11/30/2010 3:57 PM,bottom
61283,meanbeans,Starbucks Selects Coffee Flavored Cookies,Food,-270,3/21/2011 1:37 PM,bottom
32074,meanbeans,Offer a Free Cup of Starbucks Coffee for all those who have to wait in line on a Standby basis for their travels,"Ordering,+Payment+%26+Pick-Up",-270,3/2/2011 10:22 AM,bottom
15996,resourcesuites,Having a reservation system for a few tables,Other+Experience+Ideas,-270,9/16/2010 1:02 PM,bottom
16059,MaMaStoner,Kids are people 2!,Other+Experience+Ideas,-270,8/27/2010 11:31 AM,bottom
105825,ADRIENESMITH,'COFFEE SHOP GIRL' ADRIENE SMITH REVERBNATION...,Merchandise+%26+Music,-270,2/19/2011 9:26 PM,bottom
35979,lams,Say no to plastic splash sticks in your hot coffee,"Ordering,+Payment+%26+Pick-Up",-270,1/12/2012 12:18 PM,bottom
93874,buhrittt,bring back the 50/54 cents refills!,Coffee+%26+Espresso+Drinks,-270,6/8/2010 6:03 PM,bottom
32043,E02E9B55-73A3-4513-B2F5-EC962461C25A,Order Online!,"Ordering,+Payment+%26+Pick-Up",-270,3/12/2011 9:05 AM,bottom
74280,Snowcuddler,"""Mocha"", my 5 year old Shih Tzu, for advertising purposes",Other+Product+Ideas,-270,10/22/2011 4:28 PM,bottom
32060,lucero,regular customer,"Ordering,+Payment+%26+Pick-Up",-270,3/16/2011 9:53 AM,bottom
16959,bowen,What do you think about 'My Starbucks Idea'?,Other+Experience+Ideas,-270,10/27/2011 8:49 PM,bottom
15585,joeker,Get Connected,Other+Experience+Ideas,-270,6/6/2010 6:06 AM,bottom
113517,MrKetchup4748,A lil bit of Paradise,Frappuccino+Beverages,-270,1/12/2012 11:10 AM,bottom
63269,MrMarty,Dessert Cart,Food,-270,5/27/2010 5:59 PM,bottom
104317,Paintings,Painting with coffee grinds!!,Merchandise+%26+Music,-270,11/16/2010 3:29 PM,bottom
31467,asproles,Ordering lingo idea - stripped,"Ordering,+Payment+%26+Pick-Up",-270,10/4/2010 10:13 AM,bottom
79213,cupajoe4evamoe,JUNK--->MAIL>>>>>--->SLEEVES!!!,New+Technology,-270,6/11/2011 4:42 PM,bottom
87382,jmc79,Shaved ice for the young generation (kids),Tea+%26+Other+Drinks,-270,3/21/2011 7:29 PM,bottom
16958,petaylor,Black Friday Coffee Service,Other+Experience+Ideas,-270,10/27/2011 6:03 PM,bottom
93590,peterpaul22,Coffee 4 Children,Coffee+%26+Espresso+Drinks,-270,1/25/2010 2:05 AM,bottom
6982,ShorelinePrtnr,"Amber Alerts on the ""Now Playing"" Televisions",Social+Responsibility,-270,3/1/2011 5:28 PM,bottom
99753,meanbeans,Starbucks Smoothies to go,Coffee+%26+Espresso+Drinks,-270,3/16/2011 8:49 AM,bottom
61186,meanbeans,Starbucks Coffee and Non Coffee Flavored Ice Cream Candy Bars,Food,-270,3/16/2011 1:44 PM,bottom
61196,Solana,Frap Flavored Cupcakes!,Food,-270,3/27/2011 3:08 PM,bottom
106711,meanbeans,Coffee Angel Bears with a coffee mug,Merchandise+%26+Music,-270,1/12/2012 12:18 PM,bottom
73333,cupajoe4evamoe,TIME 4 THE 36 OZ. TRAVEL MUG!!! BIGGER IS BETTER!!!,Other+Product+Ideas,-270,11/15/2010 6:20 PM,bottom
106708,meanbeans,Starbucks T Shirt,Merchandise+%26+Music,-270,1/12/2012 12:12 PM,bottom
106387,meanbeans,"Not your average Joe, Starbucks T-Shirts",Merchandise+%26+Music,-270,9/8/2011 8:47 AM,bottom
78923,beavmarine,scone straws,New+Technology,-270,3/25/2011 11:20 PM,bottom
31642,5fcfa971-335a-4ada-a4d4-934c5ad32635,Holiday Cheer,"Ordering,+Payment+%26+Pick-Up",-270,10/8/2010 5:56 PM,bottom
79271,LaoLee,embed touch screen into coffee table,New+Technology,-270,6/23/2011 8:01 PM,bottom
97283,GrandeToffeeNt,Diversify,Coffee+%26+Espresso+Drinks,-270,1/19/2011 7:21 PM,bottom
79714,RT440,Carmel Dispenser for inside of cups,New+Technology,-270,10/14/2011 10:28 AM,bottom
88217,meanbeans,Starbucks Sparkeling Spritzers,Tea+%26+Other+Drinks,-270,11/28/2011 9:03 AM,bottom
93276,bloatedgoat,go back to the good old days,Coffee+%26+Espresso+Drinks,-270,10/12/2010 1:46 AM,bottom
106574,meanbeans,Starbucks T's,Merchandise+%26+Music,-270,12/2/2011 8:47 AM,bottom
106314,aprylmay,T-shirt,Merchandise+%26+Music,-270,10/7/2011 6:24 PM,bottom
31602,strbuxkid,email or call in order,"Ordering,+Payment+%26+Pick-Up",-270,1/22/2011 9:33 AM,bottom
115935,raymondmax,Coffee has too much caffeine.,Frappuccino+Beverages,-270,2/8/2014 10:38 PM,bottom
31576,theopendoor,Express Lane for Coffee Drinkers.,"Ordering,+Payment+%26+Pick-Up",-270,1/31/2011 9:36 PM,bottom
62483,urthlemon,"Starbuckwheat,Fideostars,Starbucksoba.? Starbucks cup of noodles but more in the gourment high end.Also asian countries do eat these things for breakfast why not try it here in the U.S. as a nutritious source of fiber.",Food,-260,11/8/2010 1:40 PM,bottom
87285,dessertgirl,sell soda.....coke products!,Tea+%26+Other+Drinks,-260,5/15/2011 10:38 PM,bottom
40273,KyleWilson,Refill Policy for Cardholders = No Questions Asked.,Starbucks+Card,-260,10/31/2011 10:17 AM,bottom
42611,DanielClub33,Gold Card Members 65 years of age and older,Starbucks+Card,-260,12/13/2014 1:54 PM,bottom
43681,Cajie,"Please a ""Starbucks"" Card for Kids",Starbucks+Card,-260,2/25/2011 4:09 PM,bottom
87408,meanbeans,Japanese hot and cold tea,Tea+%26+Other+Drinks,-260,3/16/2011 1:34 PM,bottom
105728,meanbeans,Starbucks Special Edition Stuffed Coffee Bean Easter Bunnies,Merchandise+%26+Music,-260,3/16/2011 2:00 PM,bottom
15995,NAT_A_LIA,TV'S IN LOBBIES,Other+Experience+Ideas,-260,9/15/2010 10:51 PM,bottom
105963,cupajoe4evamoe,SIREN PUZZLE!!!,Merchandise+%26+Music,-260,6/21/2011 7:42 PM,bottom
16004,macosta,"Single Serve, ready to use formula bottles",Other+Experience+Ideas,-260,9/17/2010 9:37 AM,bottom
16253,EspressoJerk,It's my birthday!,Other+Experience+Ideas,-260,2/23/2011 3:23 PM,bottom
112144,LilChickin,I HAVE A NAME FOR THE GREEN TEA FRAPACCINO WITH PIZZAZ!  I named it at my Local Starbucks!,Frappuccino+Beverages,-260,6/10/2010 7:52 PM,bottom
34156,cupajoe4evamoe,"*FILL MY PAPER CUP, IF IT'S ONLY A DAY OLD OR SO!!!YOU HAVE BEEN FOR 3-4YEARS... GET REAL!!!I JUST GOT REJECTED TO HAVE MY *""PAPER CUP REFILLED WITH MY STANDARD TALL BLONDE ROAST WITH ROOM-FOR FIRST TIME IN 3-4YEARS! I'M UPSET!!!IT'S ONLY A DAY OLD...=)",Building+Community,-260,4/18/2013 9:24 AM,bottom
112306,960EF9E0-97A4-44DA-B4FD-BB9DD194C30B,A make you own frapp on the menu.,Frappuccino+Beverages,-260,3/9/2011 8:15 PM,bottom
32686,MRDOUGIECVRPDC,We should offer students who have gone above and beyond in school with a free drink.,Building+Community,-260,4/27/2011 5:15 PM,bottom
112379,Eperdemicc,Commercial for Frappuccino,Frappuccino+Beverages,-260,2/21/2011 12:18 PM,bottom
16967,ClimbSkiRun,No More Uniforms!,Other+Experience+Ideas,-260,11/2/2011 9:22 AM,bottom
35885,chris4381,Delivery on College Campuses,"Ordering,+Payment+%26+Pick-Up",-260,2/19/2012 6:28 PM,bottom
112440,Polo147,Cereal Crunch,Frappuccino+Beverages,-260,12/14/2010 10:30 AM,bottom
112454,Clumsy_Addict,Allow customers to make their own Fraps.,Frappuccino+Beverages,-260,12/29/2010 12:03 AM,bottom
112477,krissy2005,Starbucks Frappuccino Ice Cream,Frappuccino+Beverages,-260,11/10/2010 10:55 AM,bottom
73034,powerbeans,Affirmation Baskets,Other+Product+Ideas,-260,10/26/2010 9:08 AM,bottom
85630,JavaOcha,don't change the name of products w/o changing the product,Tea+%26+Other+Drinks,-260,3/7/2009 3:09 PM,bottom
16280,Taramellow,"My dog, Enli, LOVES starbucks!",Other+Experience+Ideas,-260,1/31/2011 4:18 PM,bottom
32928,Jhanprit,Customers music mixes played in store,Building+Community,-260,12/8/2011 11:28 AM,bottom
105689,meanbeans,Bumpersticker ideas,Merchandise+%26+Music,-260,3/21/2011 1:39 PM,bottom
31737,mish99,make threshold for auto reload less than $10 ( $3 or $2),"Ordering,+Payment+%26+Pick-Up",-260,10/24/2010 2:21 PM,bottom
33726,0EC4027F-325F-4632-BA81-23B5279F300E,cheaper drink prices,"Ordering,+Payment+%26+Pick-Up",-260,7/5/2011 5:44 PM,bottom
79695,jupa,Starbucks App that includes rating the barista,New+Technology,-260,10/21/2011 9:52 PM,bottom
61563,perkybrain,Star Pops Coffee Flavored Lolipops,Food,-260,2/25/2011 9:43 AM,bottom
17513,iluv2ns2,Have a storage shelf or cabinet at the local Starbucks for the purchased non disposable cups for daily customers,Other+Experience+Ideas,-260,12/17/2011 10:19 PM,bottom
17534,SbuxJunkie32,Starbucks Delivery Service,Other+Experience+Ideas,-260,12/9/2011 11:50 AM,bottom
78504,cupajoe4evamoe,Optional HOT STRAWS...with a filter/cooler BULGE!============\/^^^^,New+Technology,-260,11/27/2010 1:39 PM,bottom
86533,daphniela,Special drink,Tea+%26+Other+Drinks,-260,2/15/2010 1:15 PM,bottom
32650,cupajoe4evamoe,"Adopt a new National---Starbucks Nickname!!!---------------------------------> ""Buckies!<-----------------WhooWhaa!!!",Building+Community,-260,6/16/2011 6:31 PM,bottom
93865,1yogagirl,Give a discount for brining in a lid,Coffee+%26+Espresso+Drinks,-260,5/8/2010 11:28 AM,bottom
73092,loyaljunkie,Children's Product Line,Other+Product+Ideas,-260,1/29/2011 2:30 PM,bottom
16963,chasro5210,Coffee lid drinking hole cover.,Other+Experience+Ideas,-260,10/30/2011 6:03 AM,bottom
113053,GRSBUX,Vanilla Toffee Frappuccino,Frappuccino+Beverages,-260,9/19/2011 2:03 PM,bottom
105686,CandyDelp,Baby Bottle,Merchandise+%26+Music,-260,3/21/2011 7:27 AM,bottom
105725,meanbeans,Starbucks Collectors Edition Gold Spoons In Every City and State,Merchandise+%26+Music,-260,3/16/2011 1:46 PM,bottom
93801,lattecrazy,naturally decaf espresso,Coffee+%26+Espresso+Drinks,-260,6/7/2010 6:27 PM,bottom
30734,TigerlilyCourt,A seperate syrup & tea list/board,"Ordering,+Payment+%26+Pick-Up",-260,3/8/2009 2:37 PM,bottom
73125,Androcles48,Via Pixy Stix,Other+Product+Ideas,-260,1/27/2011 8:33 AM,bottom
7636,pursesnatched,"Security guards, ""no public restroom"" signs",Social+Responsibility,-260,11/20/2011 2:00 PM,bottom
31990,marcusleonard,dig deeper,Building+Community,-260,6/24/2010 7:53 AM,bottom
61288,HoJaHe,Latte Ice Pops for Summer,Food,-260,3/14/2011 1:31 PM,bottom
105688,meanbeans,Bite the Beans Bumperstickers and Coffee Mugs,Merchandise+%26+Music,-260,3/21/2011 1:37 PM,bottom
6412,qiizem,prayroom,Social+Responsibility,-260,11/10/2010 2:18 AM,bottom
62840,rockfish,Steak on a stick,Food,-260,10/9/2010 8:59 PM,bottom
61278,stephberb,Value Meal Deals,Food,-260,3/10/2011 12:33 PM,bottom
23378,glennalex,Live video from inside worldwide Starbucks stores.,Other+Involvement+Ideas,-260,6/7/2010 8:07 PM,bottom
16845,meanbeans,Get some of the high end Retailers to get a Starbucks Coffee Cafe in their stores,Other+Experience+Ideas,-260,3/16/2011 1:56 PM,bottom
15652,CreoleQueenMph,"Hospital Staff, half price with ID Badge",Other+Experience+Ideas,-260,5/6/2010 7:37 AM,bottom
72455,solarecreator,invented drink:,Other+Product+Ideas,-260,5/18/2010 8:40 PM,bottom
17853,JJSD1965,$0.20 per page? Print at Starbucks?,Other+Experience+Ideas,-260,4/4/2012 10:57 AM,bottom
104341,BigMoneyMurf,Sell Flash Drives at STARBUCKS,Merchandise+%26+Music,-260,10/31/2010 7:47 AM,bottom
80666,CollinFoster,Free iPads!,New+Technology,-260,11/12/2012 4:56 PM,bottom
31601,sonofglenbuck,Some form of table service,"Ordering,+Payment+%26+Pick-Up",-260,1/22/2011 8:46 AM,bottom
32166,coffeetothemax,Be a part of the STARBUCKS CLIQUE!!!,Building+Community,-260,3/12/2011 2:24 PM,bottom
31620,sleepeatcoffee,starbucks should deliver!,"Ordering,+Payment+%26+Pick-Up",-260,12/13/2010 12:22 PM,bottom
24076,robbieo,pictures on the launch of blonde,Other+Involvement+Ideas,-260,1/11/2012 2:31 PM,bottom
33153,TexasByrdman,Order Online with your Smartphone,"Ordering,+Payment+%26+Pick-Up",-260,6/19/2011 9:21 AM,bottom
32547,cupajoe4evamoe,Extra MSI-Names for the Same Human should be DIS-ALLOWED!!!,Building+Community,-260,9/19/2011 11:03 AM,bottom
73342,asozzi,Starbucks notebook,Other+Product+Ideas,-260,11/4/2010 12:07 PM,bottom
73290,jeffspaulding,"Save Starbucks 60,000,000 million over 5 years & make money",Other+Product+Ideas,-260,11/26/2010 5:53 PM,bottom
17459,2xDaily,COLOR CHART for BREVE...,Other+Experience+Ideas,-260,1/11/2012 3:07 PM,bottom
33474,FrostNinjas,Delivery.,"Ordering,+Payment+%26+Pick-Up",-260,10/2/2011 2:26 PM,bottom
79061,casualfan,The TV will spur conversation,New+Technology,-260,6/17/2011 4:39 PM,bottom
36983,jean101,Writing names on the beverage cups...,"Ordering,+Payment+%26+Pick-Up",-260,4/22/2013 5:34 PM,bottom
94598,drsuess,baby bucks,Coffee+%26+Espresso+Drinks,-260,4/5/2010 1:53 PM,bottom
237,JJSD1965,Charge customer for printing $.20 per page,New+Technology,-260,4/4/2012 10:52 AM,bottom
33444,JerryV,Faster Ordering,"Ordering,+Payment+%26+Pick-Up",-260,10/31/2011 7:23 AM,bottom
33414,Shehnaz,Coffee Delivery,"Ordering,+Payment+%26+Pick-Up",-260,10/13/2011 9:02 PM,bottom
79108,Pyrocrazzzy,Allow idea creators on MSI to delete the trolls!,New+Technology,-260,9/18/2011 5:48 PM,bottom
16547,JohnReas,Audio Advertisement,Other+Experience+Ideas,-260,10/21/2010 8:53 AM,bottom
7351,klawler,registering for a cause,Social+Responsibility,-260,6/18/2011 9:45 PM,bottom
112207,wikkiwikkiwa,Passion Tea Frappuccino,Frappuccino+Beverages,-260,5/21/2010 7:33 PM,bottom
106074,frapitup,Jingle,Merchandise+%26+Music,-260,5/28/2011 2:59 AM,bottom
81614,cupajoe4evamoe,*Splash Plug-ToothPick/Flosser Combo----->=],New+Technology,-260,1/29/2014 11:33 AM,bottom
72522,beantastico8,Starbucks Energy Capsules,Other+Product+Ideas,-260,5/1/2010 1:59 PM,bottom
37095,kpmsprtd,Head of the line for plain black coffee of the day...,"Ordering,+Payment+%26+Pick-Up",-260,2/26/2013 12:01 PM,bottom
31594,icedcoffeeman,Stop the wait for simple iced coffee!,"Ordering,+Payment+%26+Pick-Up",-260,1/19/2011 11:44 PM,bottom
73483,CinFin,Starbuck Via Burn Warning Label,Other+Product+Ideas,-260,5/4/2011 8:26 AM,bottom
