suggestionId,author,title,category,votes,timestamp,segment,n_comments,author_bt,author_comm,author_role,success,log_comments,bt_z
78297,gsobel,Bring Back Organic Milk,Other+Product+Ideas,7090,2008-03-19 11:16:00,top,30.0,,,,0,3.4339872044851463,
11014,SampMM,Send the sick home!,Other+Experience+Ideas,6960,2008-03-20 10:06:00,top,50.0,2.545528228677983e-07,10.0,client,0,3.9318256327243257,-0.6229879831078502
78198,IslipJavaDrink,no expiration on free drink rewards & birthday drinks,Other+Product+Ideas,6910,2013-11-21 16:19:00,top,15.0,,,,0,2.772588722239781,
40111,brittany4sbux,"Hide the ""free drink"" phrase!",Starbucks+Card,6890,2011-07-05 21:10:00,top,50.0,,,,0,3.9318256327243257,
82840,palekar2,"Pre-Select Signature Drinks for Gold Card Members, Keep Line moving in Store",New+Technology,6880,2010-10-22 17:16:00,top,14.0,,,,0,2.70805020110221,
92637,JedNein,Sleeve Recycle Bin,Coffee+%26+Espresso+Drinks,6860,2009-11-18 00:03:00,top,19.0,,,,0,2.995732273553991,
104602,katrinar,Dairy and Soy Free milk option,Coffee+%26+Espresso+Drinks,6850,2013-03-26 16:38:00,top,44.0,,,,0,3.8066624897703196,
57269,CustIdea0001,Make Starbucks an after dinner destination,Atmosphere+%26+Locations,6830,2008-03-18 15:21:00,top,36.0,0.003066686037294412,9.0,contributor,0,3.6109179126442243,-0.5823312281619609
58559,cozy,Cozy stores,Atmosphere+%26+Locations,6830,2008-04-06 12:23:00,top,46.0,,,,0,3.8501476017100584,
116310,tealattefan,"""short"" sized fraps for kids",Frappuccino+Beverages,6810,2013-11-20 18:42:00,top,44.0,,,,0,3.8066624897703196,
67456,grniz,Please bring back your original bread loafs,Food,6810,2013-08-23 07:18:00,top,32.0,,,,0,3.4965075614664802,
91843,collin1026,Decaf Chai,Tea+%26+Other+Drinks,6800,2010-09-08 09:21:00,top,13.0,,,,0,2.6390573296152584,
75658,pangea,"Reward individuals for posting ideas that become active ( or ""launched"")",Other+Product+Ideas,6780,2009-12-08 11:26:00,top,29.0,,,,0,3.4011973816621555,
94717,danyellg,Free Milk Alternatives,Coffee+%26+Espresso+Drinks,6750,2012-09-18 09:16:00,top,38.0,,,,0,3.6635616461296463,
20151,Naveen,Sewn Aprons,Other+Experience+Ideas,6680,2008-03-19 13:14:00,top,42.0,0.0006930858609877565,9.0,contributor,0,3.7612001156935624,-0.6138019723140189
44128,tgambo2,free upsizing of drinks for gold members,Starbucks+Card,6660,2010-08-17 13:35:00,top,26.0,,,,0,3.295836866004329,
40015,nyyankeesny26,more rewards for gold card members,Starbucks+Card,6600,2011-07-26 23:18:00,top,35.0,,,,0,3.58351893845611,
47486,WriteRight,Automatically load coupons/offers/specials on Gold Cards,Starbucks+Card,6590,2013-07-15 08:50:00,top,42.0,,,,0,3.7612001156935624,
101449,angel70,Cold Cups  - Ship More,Merchandise+%26+Music,6580,2009-05-07 08:36:00,top,12.0,,,,0,2.5649493574615367,
66173,hundertmark,Gluten free foods please,Food,6580,2013-11-04 16:00:00,top,50.0,,,,0,3.9318256327243257,
49512,sunglechic,Military Gold Card Status Freeze While Deployed,Starbucks+Card,6560,2014-01-01 06:16:00,top,20.0,,,,0,3.044522437723423,
107845,mg22,Please put soy milk on the bar,Coffee+%26+Espresso+Drinks,6540,2012-09-18 12:21:00,top,8.0,,,,0,2.1972245773362196,
44091,bekka4,Make The Reward Card Worth It!,Starbucks+Card,6450,2010-07-29 23:55:00,top,43.0,,,,0,3.784189633918261,
66163,Carolkaye,Please bring back pumpkin scones!,Food,6420,2013-10-15 11:25:00,top,16.0,,,,0,2.833213344056216,
10415,avion321,Fair Trade Coffee,Social+Responsibility,6300,2008-03-19 12:21:00,top,50.0,1.226116534836166e-06,9.0,contributor,0,3.9318256327243257,-0.6229751014804759
65120,karissao,Gluten Free Baked Goods!,Food,6260,2013-04-05 11:48:00,top,31.0,,,,0,3.4657359027997265,
49988,kwowtehmok,Free Drink when Gold status is achieved,Starbucks+Card,6250,2014-08-14 22:28:00,top,19.0,,,,0,2.995732273553991,
50419,jamby,Fireplaces,Atmosphere+%26+Locations,6220,2008-03-20 07:28:00,top,27.0,,,,0,3.332204510175204,
43314,2Babydogs,Double Point on Starbuck's cards,Starbucks+Card,6200,2011-04-08 04:19:00,top,13.0,,,,0,2.6390573296152584,
73245,KylynBritt,Happy Hour,Other+Product+Ideas,6160,2010-12-08 12:07:00,top,23.0,2.0260055879996228e-06,0.0,client,0,3.1780538303479458,-0.6229644960280525
68694,comicslover,Bring back the food.,Food,6150,2013-10-03 16:54:00,top,50.0,,,,0,3.9318256327243257,
54014,SeattleJ,Free WiFi Internet - I mean REALLY free,Atmosphere+%26+Locations,6000,2008-08-03 08:48:00,top,50.0,,,,0,3.9318256327243257,
31006,GrandmaR,Don't pressure barristas to sell products,"Ordering,+Payment+%26+Pick-Up",5970,2009-11-13 07:53:00,top,49.0,,,,0,3.912023005428146,
50366,flatland,"Want to compete with McDonalds' Coffee, Don't become McDonalds",Atmosphere+%26+Locations,5940,2008-03-20 11:01:00,top,50.0,,,,0,3.9318256327243257,
44148,BricBux,Free cup when you reload a card with $XX.xx or more,Starbucks+Card,5930,2010-09-14 13:32:00,top,17.0,,,,0,2.8903717578961645,
49916,briand92,Free Internet Access,Atmosphere+%26+Locations,5920,2008-03-19 12:09:00,top,9.0,,,,0,2.302585092994046,
92849,jujubeth,prices are now over the top,Coffee+%26+Espresso+Drinks,5910,2009-11-17 08:28:00,top,46.0,0.0,0.0,contributor,0,3.8501476017100584,-0.6229913581357263
94376,mochafreak0,Barista's Choice,Coffee+%26+Espresso+Drinks,5870,2010-04-16 07:56:00,top,37.0,,,,0,3.6375861597263857,
92314,superstarsha77,Bring Back the After 2 Program,Coffee+%26+Espresso+Drinks,5870,2009-11-21 10:45:00,top,20.0,,,,0,3.044522437723423,
31641,dhurley,Winter Warmer! Like the treat receipt but a hot drink,"Ordering,+Payment+%26+Pick-Up",5850,2010-10-08 10:48:00,top,17.0,,,,0,2.8903717578961645,
103643,jaymacc,Bring Back Free Drink with Initial Mug or Tumbler Purchase (for Gold Card-Gold Status Members),Merchandise+%26+Music,5790,2010-03-02 13:17:00,top,12.0,0.001065038567110575,9.0,contributor,0,2.5649493574615367,-0.6088703799726032
98048,trtlgrl,free drinks!,Merchandise+%26+Music,5760,2008-03-19 11:48:00,top,34.0,,,,0,3.5553480614894135,
82856,AtomicPuck,Status of Implementation of Ideas,New+Technology,5760,2010-12-22 10:34:00,top,7.0,,,,0,2.0794415416798357,
44446,lukesterski14,Baristas need to know more about Starbucks Card!,Starbucks+Card,5750,2010-05-12 14:20:00,top,50.0,,,,0,3.9318256327243257,
93060,luvsespresso,$1.00 coffees or $2.00 Latte,Coffee+%26+Espresso+Drinks,5690,2010-01-01 05:06:00,top,26.0,0.0001237650852675866,0.0,client,0,3.295836866004329,-0.6213503996574224
223,Arkamus,Italian Sodas,Tea+%26+Other+Drinks,5640,2008-03-19 16:46:00,top,50.0,0.0014688444231070153,26.0,contributor,0,3.9318256327243257,-0.6035164577290766
64394,CustIdea0001,More savory items please,Food,5630,2008-03-18 15:21:00,top,46.0,0.003066686037294412,9.0,contributor,0,3.8501476017100584,-0.5823312281619609
101599,cocopuff32,Bring back free syrup with gold card,Coffee+%26+Espresso+Drinks,5560,2013-11-24 20:01:00,top,18.0,,,,0,2.9444389791664403,
2799,mvo,STOP DOUBLE-CUPPING!!!!,Social+Responsibility,5560,2008-04-06 09:40:00,top,30.0,,,,0,3.4339872044851463,
116329,mom@40,"""Kids size"" non-coffee drinks (both hot and cold)",Frappuccino+Beverages,5560,2010-10-14 13:33:00,top,49.0,9.362797753044532e-05,39.0,client,0,3.912023005428146,-0.6217499771501046
27623,trucktruck,"Military Discount in ALL STORES, not just some.",Building+Community,5540,2013-01-16 09:40:00,top,6.0,,,,0,1.9459101490553132,
62977,ipo218,Treat rewards,Food,5510,2010-08-16 07:59:00,top,14.0,,,,0,2.70805020110221,
91952,danielle,Bring Back Tazoberry,Tea+%26+Other+Drinks,5500,2008-03-19 12:24:00,top,23.0,,,,0,3.1780538303479458,
93377,trw7621,Taste Testing Events,Coffee+%26+Espresso+Drinks,5490,2010-01-19 06:13:00,top,31.0,,,,0,3.4657359027997265,
116294,itskrisyle,Happy Hour more often?,Frappuccino+Beverages,5460,2012-06-30 06:32:00,top,16.0,,,,0,2.833213344056216,
49695,IVZ,STARBUCKS GOLD CARD HOLDERS & NEW STARBUCKS BEVERAGES,Starbucks+Card,5430,2014-03-07 12:41:00,top,14.0,,,,0,2.70805020110221,
45558,aburchardt,Noo! My two favorite benefits are gone! This is lame.,Starbucks+Card,5430,2012-09-18 09:21:00,top,15.0,,,,0,2.772588722239781,
39476,jlr50,Making all Starbucks the same for rewards,"Ordering,+Payment+%26+Pick-Up",5400,2013-10-03 23:08:00,top,16.0,,,,0,2.833213344056216,
45581,coffeelvr63,"no expiration dates on free birthday coffee...especially those summer birthdays when you go on vacation, come home to find an expired free birthday coffee postcard!  Real Bummer!",Starbucks+Card,5380,2012-07-27 17:40:00,top,27.0,,,,0,3.332204510175204,
78192,skinamon,I think that the coffee cups etc. should be made in the USA.,Other+Product+Ideas,5330,2013-07-24 22:28:00,top,19.0,,,,0,2.995732273553991,
49480,JohnnyVenti,Earn more Stars!,Starbucks+Card,5300,2013-11-20 18:14:00,top,1.0,,,,0,0.6931471805599453,
11039,yesirish,Focus on the Customer,Other+Experience+Ideas,5270,2008-03-19 12:14:00,top,50.0,,,,0,3.9318256327243257,
11033,cuppa306,reward loyalty,Other+Experience+Ideas,5260,2008-03-19 12:24:00,top,5.0,,,,0,1.791759469228055,
111733,deeter1994,Frappucino buy one get one 50% off,Frappuccino+Beverages,5230,2013-11-20 18:13:00,top,11.0,,,,0,2.4849066497880004,
94040,Mslay,Please bring back Coconut Mocha's for Summer 2010,Coffee+%26+Espresso+Drinks,5230,2010-02-15 17:32:00,top,27.0,,,,0,3.332204510175204,
46213,Grande_SoyBean,To be honest; I expected some bigger fireworks when I reached 30 stars...,Starbucks+Card,5220,2011-09-30 14:56:00,top,46.0,,,,0,3.8501476017100584,
101549,Kputney,MAPLE MACCHIATO!!!,Coffee+%26+Espresso+Drinks,5220,2010-09-28 08:28:00,top,10.0,,,,0,2.3978952727983707,
46401,tjcleve,Trial Offers & Coupons for Gold Members,Starbucks+Card,5210,2012-08-21 14:19:00,top,9.0,,,,0,2.302585092994046,
107848,gatormama,Dulce de Leche,Coffee+%26+Espresso+Drinks,5190,2012-02-02 14:28:00,top,3.0,,,,0,1.3862943611198906,
97754,sbx_eluk,Online Starbucks Store,Merchandise+%26+Music,5160,2008-03-19 09:10:00,top,31.0,,,,0,3.4657359027997265,
101543,acolon1024,"Please allow gold cardholders free syrups again! It was a small perk, but a major factor in deciding which coffee house to visit.",Coffee+%26+Espresso+Drinks,5130,2013-11-22 09:06:00,top,14.0,,,,0,2.70805020110221,
107843,taylor10tay,Double Stars on holiday Drinks,Coffee+%26+Espresso+Drinks,5120,2013-11-20 19:03:00,top,1.0,1.0253641976193278e-09,29.0,client,0,0.6931471805599453,-0.6229913445407769
37105,becabreu,Gold Card,"Ordering,+Payment+%26+Pick-Up",5080,2013-11-20 18:12:00,top,2.0,,,,0,1.0986122886681098,
106257,drsjatu,Free drink with purchase of coffee cup,Merchandise+%26+Music,5040,2011-11-03 08:43:00,top,9.0,,,,0,2.302585092994046,
43383,brianb23,allow Starbucks cards at Barnes and Nobles,Starbucks+Card,5040,2011-05-16 17:15:00,top,19.0,,,,0,2.995732273553991,
45988,lewser921,old member keep old perks ... new member new perks,Starbucks+Card,5040,2012-09-18 08:32:00,top,16.0,,,,0,2.833213344056216,
104826,sbb722a,BRING BACK EGGNOG!!!!!,Coffee+%26+Espresso+Drinks,4970,2014-10-01 13:51:00,top,50.0,,,,0,3.9318256327243257,
111625,ryanmh,Bring back the Mocha Coconut Frappuccino,Frappuccino+Beverages,4970,2008-06-20 05:57:00,top,7.0,,,,0,2.0794415416798357,
112653,Amyzinput,Please bring back Frappuccino Happy Hour!,Frappuccino+Beverages,4970,2011-07-07 14:10:00,top,34.0,,,,0,3.5553480614894135,
82811,marylou_,Giving props to barista via the app,New+Technology,4930,2013-11-20 19:43:00,top,16.0,,,,0,2.833213344056216,
111708,Donnacmi,Decaf Frappuccinos,Frappuccino+Beverages,4930,2008-07-13 12:35:00,top,50.0,,,,0,3.9318256327243257,
26384,baanky,Mugs vs. Throwaways,"Ordering,+Payment+%26+Pick-Up",4890,2009-02-10 09:40:00,top,18.0,,,,0,2.9444389791664403,
20172,rodkarg,Redesign the condiment bar,Other+Experience+Ideas,4890,2010-01-11 19:22:00,top,8.0,,,,0,2.1972245773362196,
92434,rawff,Cup Sleeves,Tea+%26+Other+Drinks,4870,2008-03-19 12:06:00,top,34.0,,,,0,3.5553480614894135,
10156,yogasoylatte,Compost & Recycle,Social+Responsibility,4860,2009-05-04 11:41:00,top,4.0,,,,0,1.6094379124341003,
44968,whidbeyrocks,Provide other incentives for frequent customers,Starbucks+Card,4820,2010-04-12 13:31:00,top,18.0,,,,0,2.9444389791664403,
44746,jamielee,Gold Card discount,Starbucks+Card,4820,2010-09-01 00:06:00,top,18.0,,,,0,2.9444389791664403,
11143,Macrules,Free Drink Coupons for Mistakes.,Other+Experience+Ideas,4800,2008-03-19 20:31:00,top,47.0,1.331288869588399e-09,9.0,client,0,3.871201010907891,-0.6229913404846275
49467,extrahotmocha,Sample new drinks free,Starbucks+Card,4790,2014-01-08 05:14:00,top,10.0,,,,0,2.3978952727983707,
103132,Sweet_Redhead,Please make a (seasonal) Maple Latte!,Coffee+%26+Espresso+Drinks,4790,2011-12-06 11:06:00,top,30.0,,,,0,3.4339872044851463,
79366,USMCBoonieRat,Get serious about the Gold Starbucks Card,New+Technology,4790,2011-08-09 11:10:00,top,27.0,,,,0,3.332204510175204,
45016,sbuxdaily,Gold Card Use,Starbucks+Card,4770,2010-02-05 15:45:00,top,28.0,,,,0,3.367295829986474,
59088,Boston,"More seating, less wasted space",Atmosphere+%26+Locations,4750,2008-03-19 13:04:00,top,17.0,,,,0,2.8903717578961645,
42189,CoffeeChris,Receipt Preferences,"Ordering,+Payment+%26+Pick-Up",4750,2010-12-04 01:39:00,top,20.0,5.259930538821195e-06,19.0,client,0,3.044522437723423,-0.622921618535141
12193,Ashtagi7,NO CELL PHONES!!!,Other+Experience+Ideas,4750,2008-04-17 18:32:00,top,50.0,,,,0,3.9318256327243257,
50071,aghorse,Make rewards good at all Starbucks locations.,Starbucks+Card,4730,2014-09-10 09:40:00,top,29.0,,,,0,3.4011973816621555,
44424,garymcd,post reward stars on receipt,Starbucks+Card,4730,2009-12-27 06:58:00,top,13.0,,,,0,2.6390573296152584,
92696,coptic,Cheaper Prices,Coffee+%26+Espresso+Drinks,4720,2010-09-15 11:30:00,top,50.0,0.0,0.0,contributor,0,3.9318256327243257,-0.6229913581357263
111071,mae1,Reusable RED holiday cups,Merchandise+%26+Music,4710,2013-11-04 05:43:00,top,20.0,,,,0,3.044522437723423,
92448,Broadnax,Gold card FREE syrup!!!!,Tea+%26+Other+Drinks,4710,2012-10-10 15:40:00,top,19.0,,,,0,2.995732273553991,
82934,Milly313,drinks for friends,New+Technology,4690,2012-08-01 04:39:00,top,14.0,,,,0,2.70805020110221,
42894,SLSS,Starbucks Gold,Starbucks+Card,4690,2009-03-29 19:56:00,top,11.0,,,,0,2.4849066497880004,
58560,coylee,Highway signs,Atmosphere+%26+Locations,4660,2008-03-19 14:23:00,top,23.0,3.385488899430706e-05,10.0,client,0,3.1780538303479458,-0.6225424878666425
46290,StratoBlastor,"I agree, don't take away the free soy and syrups with memberships",Starbucks+Card,4620,2012-09-20 00:20:00,top,10.0,,,,0,2.3978952727983707,
111688,frapplover,Offer your loyal Frapp lovers a choice...Old or New formula!,Frappuccino+Beverages,4590,2010-04-19 08:39:00,top,50.0,,,,0,3.9318256327243257,
49466,AndyFleck2013,Don't let birthday drinks expire (or make them valid for one year),Starbucks+Card,4590,2013-11-21 10:07:00,top,14.0,,,,0,2.70805020110221,
109122,GusnDuke,Gold card promo,Merchandise+%26+Music,4580,2013-11-20 18:26:00,top,15.0,7.627975325173477e-08,25.0,client,0,2.772588722239781,-0.6229903467688489
41722,rpeden,Promo Codes loaded onto registered card,"Ordering,+Payment+%26+Pick-Up",4580,2013-11-20 19:04:00,top,19.0,,,,0,2.995732273553991,
49073,tashiitsuko,Rewards: Extend Expiration and Let us Know They're Available,Starbucks+Card,4550,2013-07-24 18:43:00,top,6.0,,,,0,1.9459101490553132,
92666,nehrrep,"How about a VIA pack ""sampler"" with one of each flavor?",Coffee+%26+Espresso+Drinks,4500,2010-10-05 12:13:00,top,23.0,,,,0,3.1780538303479458,
53438,julie780,Free Wi-Fi,Atmosphere+%26+Locations,4500,2008-06-02 06:41:00,top,50.0,,,,0,3.9318256327243257,
65091,NOLA07,Bring back Espresso Brownies,Food,4450,2013-04-05 20:12:00,top,3.0,,,,0,1.3862943611198906,
44809,wineag,"""Bank"" Free Drink when Buying a LB of Coffee",Starbucks+Card,4450,2010-03-31 04:47:00,top,8.0,,,,0,2.1972245773362196,
49116,SeaTurtle29,BRING BACK THE PERSONALIZED OPTION TO MAKE CARDS!!!,Starbucks+Card,4420,2012-12-19 07:30:00,top,6.0,,,,0,1.9459101490553132,
107844,Tweetyhd,Shots,Coffee+%26+Espresso+Drinks,4420,2013-11-20 18:22:00,top,3.0,,,,0,1.3862943611198906,
45826,MssMisto,Bring back free syrup/soy,Starbucks+Card,4420,2012-10-26 09:10:00,top,6.0,,,,0,1.9459101490553132,
8757,aworldfreeofms,Orange Lids,Social+Responsibility,4400,2012-12-27 16:28:00,top,50.0,,,,0,3.9318256327243257,
113278,CoffeeChug,Please keep the coconut Mocha frappuccino,Frappuccino+Beverages,4400,2011-07-19 10:56:00,top,14.0,0.00241288491356721,13.0,contributor,0,2.70805020110221,-0.590999751233594
92793,ecgilson,Keep Caramel Brulee!!,Coffee+%26+Espresso+Drinks,4390,2009-11-29 14:02:00,top,48.0,,,,0,3.8918202981106265,
46365,3ebfan,Extend the time in which you can redeem a reward!,Starbucks+Card,4370,2013-01-06 13:12:00,top,42.0,,,,0,3.7612001156935624,
101421,VentiIcedCoffe,"Straws, please",Merchandise+%26+Music,4360,2009-05-11 13:37:00,top,12.0,,,,0,2.5649493574615367,
87284,spearsluvbucks,missing the melon,Tea+%26+Other+Drinks,4350,2011-05-15 15:19:00,top,3.0,,,,0,1.3862943611198906,
78221,lesdents,Agave,Other+Product+Ideas,4330,2012-04-27 09:39:00,top,7.0,,,,0,2.0794415416798357,
44074,FrostinFlake,Gold Card special offers,Starbucks+Card,4320,2010-10-22 17:34:00,top,50.0,,,,0,3.9318256327243257,
66824,julesi2,"fresh pastries, also vegan/gluten free",Food,4320,2013-10-15 09:58:00,top,24.0,,,,0,3.2188758248682006,
78249,johnb911,The Gold card for Business,Other+Product+Ideas,4310,2012-09-18 09:10:00,top,28.0,,,,0,3.367295829986474,
26914,Flygjava,Free Drink Coupon for Extended Waits,"Ordering,+Payment+%26+Pick-Up",4300,2008-04-09 00:03:00,top,33.0,,,,0,3.5263605246161616,
92289,AuntOmi,Lemon for iced tea,Tea+%26+Other+Drinks,4300,2011-03-09 10:42:00,top,6.0,,,,0,1.9459101490553132,
1946,robie,Venezuelan Starbucks,Outside+USA,4290,2008-04-25 17:42:00,top,50.0,,,,0,3.9318256327243257,
20085,supersanborn,"Offer a ""Try a drink"" promotion",Other+Experience+Ideas,4290,2013-11-20 18:28:00,top,12.0,1.3161959384704892e-07,27.0,client,0,2.5649493574615367,-0.6229896130370342
78660,JetShadez66,Starbucks Application for Android,New+Technology,4260,2010-09-01 21:34:00,top,23.0,,,,0,3.1780538303479458,
86324,WatsonBlue,Gold Card free tea,Tea+%26+Other+Drinks,4240,2009-11-21 17:54:00,top,16.0,,,,0,2.833213344056216,
44159,tmac17,why aren't seasonal drinks part of our gold card discounts??,Starbucks+Card,4230,2010-09-07 11:03:00,top,12.0,,,,0,2.5649493574615367,
115212,kdr0125,Light Whipped Cream,Frappuccino+Beverages,4220,2013-11-20 18:08:00,top,12.0,,,,0,2.5649493574615367,
49901,CustIdea0001,I miss the smell of coffee,Atmosphere+%26+Locations,4210,2008-03-18 15:21:00,top,37.0,0.003066686037294412,9.0,contributor,0,3.6375861597263857,-0.5823312281619609
86542,morrigan64,Please Bring Back Berry blossom White Tea,Tea+%26+Other+Drinks,4190,2010-04-12 11:52:00,top,6.0,,,,0,1.9459101490553132,
20600,rosieb,THE ROAD TRIP,Other+Involvement+Ideas,4180,2008-03-19 12:46:00,top,40.0,,,,0,3.713572066704308,
58553,PaulNordby,Store furniture - bring back comfy chairs,Atmosphere+%26+Locations,4170,2013-11-20 07:28:00,top,13.0,,,,0,2.6390573296152584,
48962,georgekatie81,Free syrup for gold card members,Starbucks+Card,4160,2013-11-20 18:31:00,top,6.0,,,,0,1.9459101490553132,
58555,auditna,Comfy chairs.,Atmosphere+%26+Locations,4150,2010-10-15 06:22:00,top,17.0,,,,0,2.8903717578961645,
110975,melg,aroma sensations,Merchandise+%26+Music,4140,2010-02-01 17:34:00,top,3.0,,,,0,1.3862943611198906,
49763,lorib65,Gold card members,Starbucks+Card,4130,2013-11-20 20:35:00,top,5.0,,,,0,1.791759469228055,
41794,phleb,Feel cheated on rewards,"Ordering,+Payment+%26+Pick-Up",4120,2013-10-14 22:54:00,top,17.0,,,,0,2.8903717578961645,
42290,brtlght103,Starbucks Language Cheat Sheet,"Ordering,+Payment+%26+Pick-Up",4110,2011-09-25 20:26:00,top,20.0,,,,0,3.044522437723423,
108163,Jerusalemchild,Use ice cubes made of frozen coffee for iced coffee drinks,Coffee+%26+Espresso+Drinks,4100,2013-11-21 08:55:00,top,48.0,,,,0,3.8918202981106265,
31203,scottsla,Keep hand written orders on cups....,"Ordering,+Payment+%26+Pick-Up",4080,2010-08-31 14:43:00,top,37.0,,,,0,3.6375861597263857,
